ID,stage1_temp,stage2_temp,stage3_temp,stage4_temp,stage5_temp,stage1_humidity,stage2_humidity,stage3_humidity,stage4_humidity,stage5_humidity,stage1_flow_deviation,stage1_density_deviation,stage1_viscosity_deviation,stage1_co2_deviation,stage1_o2_deviation,stage1_n_deviation,stage2_flow_deviation,stage2_density_deviation,stage2_viscosity_deviation,stage2_co2_deviation,stage2_o2_deviation,stage2_n_deviation,stage3_flow_deviation,stage3_density_deviation,stage3_viscosity_deviation,stage3_co2_deviation,stage3_o2_deviation,stage3_n_deviation,stage4_flow_deviation,stage4_density_deviation,stage4_viscosity_deviation,stage4_co2_deviation,stage4_o2_deviation,stage4_n_deviation,stage5_flow_deviation,stage5_density_deviation,stage5_viscosity_deviation,stage5_co2_deviation,stage5_o2_deviation,stage5_n_deviation,target
6390,30.88,29.98,28.15,31.56,31.66,72.2,75.4,69.66,72.58,72.27,1.011696105,4.782525529,-1.886927253,3.285591129,-0.141257115,2.192790559,2.653110736,7.404983142,-2.439454104,0.098295983,-0.090808619,-3.574852512,-7.59855263,-4.006657811,-0.826291714,0.379039186,0.959849674,-3.574852512,-1.251048691,0.092246488,-6.609149426,1.623234049,-1.961720553,1.346206058,-1.961720553,0.117922299,0.121692423,-3.115991346,1.663013349,-2.039192373,1
6403,31.24,31.77,28.7,29.18,29.07,71.51,72.55,71.46,73.3,73.31,-1.825087297,1.255892258,0.674886992,0.012391921,0.828336841,-0.156704946,9.533373457,-6.371106159,-3.01572251,0.535268571,1.371327188,-3.913001846,-1.325129626,1.637506557,1.010353502,3.81687393,-3.908747248,-3.913001846,1.281675149,-1.971174505,9.533373457,-6.974246923,-0.817545374,0.239319972,-0.817545374,0.091866991,2.927473606,-0.245527963,4.493135728,-4.829630959,1
6405,29.96,30.64,29.14,30.22,29.89,75.51,68.47,73.83,74.45,72.95,-3.88324724,5.332026122,-1.076532925,0.412137569,-1.263471505,-0.411153245,-3.062066093,2.653961309,2.188480812,-0.146050058,0.272558049,2.366921157,-4.46927865,-1.176526489,1.97774693,0.495446796,-4.94427809,2.366921157,1.968238062,1.095360477,-3.062066093,1.048084445,-2.173090465,1.313082756,2.877531662,-6.81613874,1.021918105,-0.035400969,-0.340541982,-1.7558112,1
6408,29.96,31.3,31.89,30.62,28.01,74.93,78.41,78.1,75.11,70.09,-1.950939473,0.064332827,-5.869946892,1.501046243,1.023735023,-1.587861798,8.800853663,10.1861689,-1.667489984,3.69972897,1.803968073,-0.640913414,9.034246535,-1.310759263,-1.45462484,0.987329573,-2.076112672,-0.640913414,-0.682210768,1.148148035,8.800853663,-13.2083114,1.637434805,0.714361785,1.637434805,1.804763077,-2.033093854,0.539853825,0.091722978,-1.401905472,1
6411,29.48,30.42,31.92,31.04,31.86,72.81,68.99,78.1,69.1,75.03,-0.927941287,1.770389299,2.348548459,-1.776479651,0.346180339,-0.874548757,-4.847328587,4.219274079,-0.288554207,1.891341654,0.487817513,3.89298347,-0.821218425,-3.293854312,1.876557641,3.003995728,0.791391515,3.89298347,0.256598951,0.716664503,-4.847328587,0.255686038,-2.860366627,-0.592557903,-2.860366627,1.361580834,-2.833053359,1.7305127,2.077232431,2.153784384,1
6414,30.51,29.33,30.17,31.67,28.01,77.03,68.73,68.9,67.2,76.5,2.325814418,7.049747088,0.710841714,-1.633507059,0.027283361,-1.205463577,0.344488291,-6.132112111,-1.444287809,-0.036649532,-0.835776259,-0.617600609,-9.425799278,-1.754736643,-1.159382183,-1.452942371,2.460390585,-0.617600609,2.552027194,-2.57484476,0.344488291,5.858194874,-2.501964366,0.632340142,-2.838880988,10.69593025,2.619652981,0.462759312,1.20466888,0.076490755,1
6418,28.09,30.64,29.02,29.38,29.55,69.33,68.95,78.55,68.28,78.92,0.106806725,2.52068682,-3.900765906,3.563914109,-1.276669718,0.651126556,10.28752517,5.513279645,-0.886886285,1.260382117,0.442083457,-2.519815028,-0.860470663,-2.565589658,3.144407825,-2.874215447,-0.197298348,-2.519815028,1.212024508,0.36548369,10.28752517,-3.530868461,0.986934645,-1.775464098,0.986934645,-3.879375065,1.127396757,0.690076973,0.616305768,-1.685722337,1
6431,29.85,28.11,30.8,28.5,31.74,75.51,71.06,72.59,70.31,75.08,-2.123707488,4.828573209,-2.289191163,-0.278648845,-0.11410322,1.812993789,-9.931951612,-7.82114763,1.080053046,-1.134703643,-0.717762875,0.508908299,-12.21349366,-4.989511547,2.942190161,1.869483392,-1.784753161,0.508908299,-0.8864214,-3.875857796,-9.931951612,-7.281025285,-2.646844892,0.563305619,-2.646844892,2.250590424,0.603589808,-3.511250762,3.322243221,-0.570874225,1
6437,31.05,29.78,29.84,30.22,29.94,77.26,76.86,73.97,68.6,73.88,0.704016748,-1.269313326,-3.76576888,-0.288663604,0.323344028,1.45633173,-6.509963563,3.246605182,-5.364559939,-1.702268319,0.91716013,-0.221469488,-17.91228594,-8.730780931,-0.29895345,-5.6267245,-0.335799982,0.066800831,-2.038082211,-4.379905929,-6.509963563,10.80712246,7.657415662,-0.446703094,7.657415662,15.63307742,1.678332892,-2.284368211,2.105034314,1.745370085,1
6440,29.2,31.88,29.34,31.17,30.65,68.59,75.14,71.33,74.94,73.57,4.72859144,1.739274342,1.351933324,2.864266877,-0.658758429,-0.655971464,-4.059087746,-1.743733846,-1.033143586,-0.664454996,-0.725574628,-3.095276695,-2.31436107,-4.532154333,-1.793238418,1.882953508,-2.83868413,-3.095276695,2.008524018,-2.194343244,-4.059087746,7.162754704,-2.431089103,-1.200326823,-2.431089103,-1.581835732,2.616627302,0.540799113,3.978805366,2.045954531,1
6443,30.14,31.07,30.69,28.33,31.39,71.91,77.97,77.89,73.11,75.44,0.883096341,2.716711741,4.67819997,-0.080691838,0.512680129,-0.953365283,10.74517314,-2.910990605,-0.623718447,3.4647697,0.531378919,0.860690037,6.767505305,3.65550427,1.117611014,-1.068414031,-0.429352798,0.860690037,1.17996062,2.878974901,10.74517314,1.604246177,-1.265148847,0.601887059,-1.265148847,5.220842893,-2.477477864,4.20636687,3.209598916,0.162988954,1
6444,28.43,30.43,31.31,28.23,31.16,69.73,70.94,78.31,75.05,72.17,1.500776741,-1.30336952,0.564426386,-1.521803195,1.511654152,0.127274769,4.371506544,-4.008767769,-0.361450424,0.602157664,-0.060824339,0.151848123,-4.225670781,-1.501892964,2.138613843,1.043442764,1.203514009,0.151848123,0.935684717,2.366020775,4.371506544,-6.219049028,4.928416382,0.719951353,4.928416382,3.214754861,2.276200431,0.024026624,-3.663242231,-0.956353672,1
6454,28.07,31.69,29.09,29.3,31.06,69.56,67.51,78.06,72.52,71.38,1.189433232,5.493906007,1.819546039,2.514249763,-0.567210851,-0.864317912,-0.766952396,-2.319884354,0.274919599,2.151264653,-0.459222739,-2.331494643,0.23593683,0.445106351,-1.130521394,2.569324545,-0.757465185,-2.331494643,2.130083416,-1.762040875,-0.766952396,8.185639518,-1.540719009,1.081765923,-4.844983297,2.675361692,5.332446324,1.657033671,4.326518586,-1.980480195,1
6463,29.32,29.13,31.02,28.64,28.65,74.42,78.39,69.96,70.5,75.13,3.24527559,1.68662326,-0.618059485,-1.778176186,1.256873507,-0.92432606,-1.284885542,-2.401257592,-1.089950322,-0.005806379,-1.431524932,-2.603598791,-1.78824215,-2.015407976,0.610197043,-0.493806096,0.379202051,-1.685250417,0.863855856,-2.198120961,-1.284885542,4.218008047,-0.029716693,0.243293001,-0.029716693,3.572696763,0.595178447,1.879344025,4.501740525,-0.473164823,1
6466,30.34,30.82,31.47,28.52,31.32,73.74,71.93,73.15,74.61,72.72,-1.218270594,-1.377956899,-2.432301741,-0.32493524,-1.557779629,0.992931842,0.807089574,-1.760070712,1.785164039,-2.342205741,1.390059211,2.179907358,-9.54636941,-3.65959637,4.869561218,-0.838939424,1.556368267,2.179907358,4.444854465,1.891218524,0.807089574,5.140819449,2.916548028,-1.311901676,-3.108518191,-9.566933606,3.628318172,-0.108041173,-3.863359045,-3.746003602,1
6467,30.29,29.6,30.12,30.95,29.13,72.48,74.03,72.63,73.21,69.94,4.215990384,6.176319004,-0.039930332,-1.804391586,0.462605003,-0.236357669,-1.278215155,-0.256794693,2.219987657,-0.707075508,-0.146152927,-2.296054202,-5.10284005,-0.426316711,3.46326374,-0.54189209,-5.602876596,-2.296054202,-0.244183294,2.523570007,-1.278215155,-12.92315752,-0.087908296,-2.590366056,-3.100441405,-6.266619793,-1.874902577,-3.09921588,-1.337377396,-2.060761841,1
6478,31.64,30.13,31.48,28.54,30.62,71.16,72.22,77.29,71.44,78.72,1.543800624,-2.723217496,-1.072284757,0.272598887,-0.063870398,0.334247321,2.161852611,-15.41696375,-2.205540472,2.950663392,-0.841514252,3.379095556,-2.610812924,0.59930497,-0.637946782,-1.714343878,-2.075924531,3.379095556,3.105454926,-7.015857455,2.161852611,4.270588643,-2.686627672,-1.161445023,-2.686627672,-3.016349629,6.739297229,3.152222079,-2.875448152,-1.792810597,1
6489,28.55,29.06,31.62,29.2,29.06,75.86,73.91,72.74,74.82,68.43,0.693413616,-0.513901994,-0.293944885,0.246993732,-0.19849425,0.897745784,-2.654654433,11.94785315,0.551456094,2.236178019,-0.99785022,-3.498327511,5.725341457,-0.793834612,1.224978699,1.286701776,-2.133041829,-3.498327511,-2.730092893,-0.164525821,-2.654654433,-7.461711963,-0.777359814,0.297853558,-2.29847442,-0.974424097,-0.137256428,-2.901927781,1.701424468,0.541910425,1
6493,30.77,28.07,29.15,30.79,28.85,70.99,75.94,67.41,72.88,67.82,2.480034359,2.229581831,-2.376935707,-0.967061147,-0.002134053,0.67529929,-0.874374494,9.641053451,0.256695186,2.843174081,0.387984092,-0.691404187,1.342279171,-2.746335613,1.076169647,4.018466022,-1.896199899,0.204236132,-1.560966451,3.236470185,-3.707131056,8.134508484,-1.529510573,-0.78425952,-1.529510573,-4.820769948,1.269187959,-1.765766964,2.137812578,-0.400761289,1
6499,28.11,28.53,30.2,29.2,31.39,69.43,68.18,77.87,71.45,67.91,0.488325629,-2.014875702,1.407321032,2.557665227,-1.012973196,-0.051567936,1.648289521,0.304648628,-0.882392095,-0.780870817,-1.049076444,0.981856418,4.448487159,-1.873101985,1.559202986,2.005678477,-1.306773632,0.981856418,1.245968115,-1.001347628,-1.334855329,-5.541564506,-2.751193213,-0.036637664,4.177700628,7.313242042,-4.345451307,3.124182042,-1.228149126,4.692508311,1
6504,31.48,31.17,29.48,28.44,31.83,68.9,73.83,75.75,73.19,73.43,2.565944474,3.025466004,4.728816747,0.330252803,0.556198703,0.192126478,1.020292027,-9.057560817,0.343352518,2.959997197,-1.070738592,-1.71224843,-8.830733827,-0.980142578,3.173542279,-0.177433916,0.017656835,-1.800175726,1.718257731,-0.297065962,1.020292027,-0.464340607,-0.010955456,-0.161136065,-0.010955456,2.251946338,2.025872488,3.432230064,-1.425068902,0.108014891,1
6509,29.06,28.07,31.61,31.41,28.65,67.86,76.38,69.02,77.7,74.34,2.644862358,-0.887829775,-3.118609955,1.114208212,-0.308971806,-0.291959728,12.0706927,4.627523692,-0.566441954,-2.733286006,-1.058818444,-1.016314858,-2.422854231,-1.957537614,1.057711059,-4.62005436,-1.109866801,-1.016314858,0.711421081,0.711448409,12.0706927,-6.389808754,3.906138293,0.240119457,3.906138293,6.167701194,-1.969069674,-0.024337512,-2.843113934,1.269770252,1
6515,31.93,29.65,29.82,31.47,30.47,78.72,73.48,69,73.96,70.23,-0.213583022,-0.336455807,-2.255934859,0.800939349,-0.55749891,0.002218388,-6.329074063,4.476748446,-0.150992694,0.04766773,-0.994543109,1.515767554,-0.748617475,-3.685919316,3.450118499,5.646317595,-0.778547282,-2.301908324,0.222901802,-3.252949055,-6.329074063,-10.31342875,1.121934668,-0.550199105,1.121934668,1.952903559,-3.016712819,1.272102283,-0.118651374,-0.369681595,1
6521,29.92,29.12,28.08,29.21,30.77,77.49,73.53,72.38,73.7,68.57,-0.750012011,2.748443106,3.669817397,1.549917594,-0.683776424,-0.776128046,-3.796720939,-5.761274768,1.933114049,-1.148489137,0.2943926,-0.361669275,-5.282951841,-2.069257087,2.331789177,2.222954247,1.014652496,-0.061265561,0.316251515,-2.040468488,-3.796720939,2.335301287,0.941099171,0.286728157,0.941099171,0.445169502,0.799256226,0.514504849,1.732000801,1.15894966,1
6526,29.07,29.79,29.33,28.27,30.27,77.24,78.73,71.27,71.82,69.03,1.240212075,-1.922238898,-1.549546304,0.27545527,-0.137969308,0.514447843,3.794885824,-2.121074174,-7.652848333,0.537520384,0.060534012,-1.185575322,-9.263555805,-5.392879386,-0.334295606,-5.390687668,1.662320655,-1.185575322,4.624562168,-5.161024176,3.794885824,10.58149888,2.296977842,1.637898517,-1.667910023,12.02199523,-1.772406894,1.660533549,0.092098036,-1.574226239,1
6529,28.3,30.05,30.99,31.56,31.6,69.2,78.86,68.96,70.29,69.62,-2.243173732,0.927706472,-1.239426251,-0.48690379,0.451832478,0.506101481,-3.320112371,-1.2202137,-0.905966153,-3.07537219,0.624020387,1.372736622,-5.99422358,-3.074591977,-1.53916532,-1.455209374,-6.59448901,1.372736622,-1.921871694,0.839260464,-3.320112371,-0.310310145,1.907710355,0.292965536,-2.376059955,-1.631253533,2.615277183,0.477876193,3.495181198,0.851486335,1
6531,31.49,30.76,30.34,31.67,29.72,77.03,69.26,78.95,69.56,68.48,-2.379812726,0.439413295,1.497356283,3.276477148,0.465768347,-0.762573845,3.788886003,3.176432151,-3.064957713,1.049886541,0.242792374,3.556192215,2.493223175,-0.683830062,-3.596119743,1.17163066,0.420083386,3.556192215,-0.694446668,0.538255854,3.788886003,-5.846894856,3.148576964,0.059767015,3.148576964,0.767295494,-5.482300506,3.532316991,-3.34861335,6.173185281,1
6537,31.1,32,29.91,29.82,28.63,70.89,73.2,69.59,72.89,75.82,-1.639377213,-2.090882861,-1.055127502,5.370216454,-0.009406553,-0.85556935,-5.123368115,1.521043344,-2.868068227,0.392129836,-0.699569587,0.640391756,-1.787349427,-3.650458117,-4.886310879,0.081962762,2.957245575,0.640391756,1.137505743,-0.154483042,-5.123368115,13.92931066,-1.860676965,0.227537791,-1.860676965,7.044645398,3.01141901,-0.70332502,-0.699192023,-0.539511771,1
6545,30.46,31.15,31.07,29.9,28.37,75.48,75,76.08,74.68,68.6,3.415689706,2.470498069,-1.744940105,3.572549746,-1.486987237,0.470440473,2.856692154,11.17692019,0.093250621,-0.303826439,-0.476210494,0.886232381,6.462585898,2.297975652,3.146448101,3.835281845,-2.81549995,-4.485635071,-1.014205324,0.684709069,2.856692154,-9.046072112,-3.568202898,0.34414699,-3.568202898,-3.630081515,-1.588642497,0.191088324,2.157996048,-3.270023051,1
6551,31.06,30.54,30.14,28.22,28.52,71.41,72.72,67.51,70.21,76.93,3.158610404,0.347724897,-4.011197554,-1.27630964,-0.758575933,-0.353599461,0.567975241,-0.466504122,0.022819222,2.373401659,0.938297493,2.340034872,-6.98885105,-2.200636317,-0.282079519,1.325382309,-0.244067602,2.340034872,2.650073239,-2.871358929,0.567975241,4.51905819,-3.382332511,0.324949517,-3.4948109,-4.171870547,3.670642097,2.231748271,2.31297855,-3.824279234,1
6553,29.16,31.98,31.23,28.11,29.23,69.8,77.66,68.26,70.54,68.22,-2.888757956,-1.185676862,-2.038253979,0.226612846,-0.450109608,1.610677957,-3.679468129,2.004718756,1.538071773,-0.249768473,-0.012772417,0.979903574,2.421340584,1.291171055,0.153035605,2.268997506,-4.111434455,0.979903574,0.932122713,-3.895973559,-3.679468129,-12.75180662,2.577262466,-0.584237549,2.577262466,-4.62930098,0.073680773,-0.442849856,-1.638118939,1.190170238,1
6557,29.6,28.86,31.58,29.12,28.1,71.13,75.87,69.24,75.04,68.97,1.542353387,-1.025037899,-4.672448664,-0.512465438,-0.811676728,-0.436893836,-6.951560013,4.596737776,-0.404309447,1.344794157,-0.838533617,-3.459354157,-3.659255909,2.056556158,-0.579881088,0.647596027,-0.794035531,1.555782475,2.98043486,-1.646995971,-6.951560013,-0.869309695,-0.711145697,0.073653166,-0.711145697,-4.019234846,0.034986425,-0.060056113,-0.050199128,0.324156047,1
6558,29.5,30.24,28.69,28.59,28.21,76.95,68.31,72.7,77.61,76.82,1.777510545,-0.567645835,-1.82421284,0.591424592,-0.037024242,1.050111185,2.146145671,4.004282491,-3.234011967,1.382451569,-1.091199557,-2.068530504,3.067029687,-1.385119206,-0.077090401,-0.52617926,0.764966004,-2.068530504,3.923535575,-1.974800847,2.146145671,15.00889876,0.740847786,0.798066063,-4.144325605,6.294889486,1.542384811,5.278491987,3.894301869,-0.445215976,1
6559,28.93,31.51,28.99,31.84,31.1,78.25,67.03,72.67,72.36,74.58,1.444504423,-0.110253771,-3.152649999,1.695314621,0.737628244,-0.632024195,-8.018153537,3.411827205,-1.362344068,-5.508497295,-1.247847687,1.690462257,0.879559153,-2.137821753,4.292271888,4.298715287,0.479111324,1.690462257,1.069155126,-0.681027581,-8.018153537,9.349826089,2.192841269,1.452811203,2.192841269,-7.462437694,3.049783197,-0.655395201,1.699302292,0.03831843,1
6564,31.24,31.28,28.94,31.67,29.64,75.12,69.87,72.86,78.29,70.51,3.23670504,-1.462819092,-3.71891749,0.595602082,0.998567569,0.215100091,-0.069139521,1.097918952,-0.407501756,3.421953191,0.245936707,-0.081257132,5.66768062,-0.71128199,2.035075321,1.462119932,-1.598486855,-0.081257132,0.68867255,-3.18428347,-0.069139521,0.422658531,-3.505184901,0.137058572,-4.048968147,-6.178847742,1.661074243,1.806486691,0.347546205,-3.277319126,1
6566,31.83,28.56,30.45,28.52,30.16,76.97,74.26,73.21,74.54,76.5,2.647934379,-0.744642216,-3.081863915,1.14851916,0.960369889,1.220357395,3.805520782,-3.250150159,-0.503843839,1.208495707,0.299667245,-0.382368885,1.471856301,-0.680684954,-0.774302933,0.845810476,-0.641973634,-0.382368885,0.451642948,-3.00267758,3.805520782,-11.03585215,3.21936147,0.545280703,3.21936147,9.091274837,-3.430313873,1.376571923,-3.355786296,4.218652593,1
6573,30.79,29.73,29.52,30.61,31.13,68.41,72.88,69.24,68.28,71.72,0.496554185,-1.887881409,0.996982744,-1.118945883,0.651143269,-0.18207606,-3.656268915,-4.511753623,0.250384553,-0.13854556,0.870990454,-4.677764051,-1.309054023,2.661282223,-3.48904256,-0.053958791,-1.444428761,-2.192207764,-1.591853162,-5.357361242,-3.656268915,-11.99877893,1.46825291,-0.043613996,1.46825291,0.447966256,2.917678552,-6.825250962,0.232814688,-1.561665503,1
6576,29.7,28.94,29.13,30.73,28.96,71.95,73.97,72.65,72.98,73.69,-1.322822366,2.027112646,-0.451656009,2.271271215,0.53535673,-0.939082397,-5.933018636,5.012320586,1.112049179,-0.66072319,0.449958325,2.450344778,-0.421976152,-0.325962216,0.9051838,2.317782603,2.900885798,2.450344778,3.159219288,-2.617301894,-5.933018636,-5.386737656,-1.075117291,1.421274003,-1.075117291,3.735773047,-3.713670642,0.836993972,-2.014589353,2.405470962,1
6579,29.13,31.67,30.02,31.25,31.24,70.62,78.29,71.76,74.95,75.52,2.674561402,1.455642815,-0.987324,3.969086603,-1.104191216,-0.451132428,2.972791457,4.6130341,-1.65096708,1.03080925,0.302257619,-4.985451437,7.799906015,0.290983016,-0.310457458,1.711687735,-2.750554037,-4.985451437,-0.226448843,0.89772866,2.972791457,4.170558696,-3.375763982,-0.445915107,-3.375763982,-2.396646857,3.785121208,-0.787478679,3.181388325,-0.846040463,1
6584,31.03,31.83,30.49,28.13,28.25,76.98,78.06,72.1,68.91,72.08,1.406132664,1.1854428,0.225536647,2.223572104,0.188347704,1.174143595,-6.139994446,-3.138209765,-1.411285871,-0.622761964,0.166436724,0.788046621,-1.319288243,-3.74672139,-2.096663809,3.467735397,1.659325541,0.788046621,0.787693589,2.768104655,-6.139994446,14.76030482,-4.053546868,-1.038152977,-4.053546868,-3.32461199,3.370045865,0.727641806,3.63938475,-3.471925317,1
6587,31.92,30.44,31.93,29.21,30.84,78.02,70.61,73.75,76.75,77.99,2.235698573,-2.471328213,-1.48484001,0.342840633,1.183255339,0.665566086,1.864746693,14.90655723,-1.595808174,-0.797233271,-0.02969943,-3.110209835,-0.238331102,0.753396395,-0.702441589,0.702701192,-1.188662011,-3.110209835,1.650386651,2.389420361,1.864746693,3.075216242,0.929528917,-0.09296934,-1.646776523,-5.519792844,-1.794673172,-2.018026485,-0.580531941,-3.173971971,1
6593,31.57,31.67,29.84,29.48,29.59,69.44,75.49,77.23,75.65,69.98,-1.299741525,0.121107102,-1.837156368,-0.857371728,-1.032644138,0.584093257,-9.137296557,-0.667067603,-0.36477242,3.878542462,2.098377562,1.162933364,-2.479917623,-1.81359822,-3.474500404,1.056152938,0.499194246,1.162933364,2.368301477,-2.184324437,-9.137296557,0.854102658,0.34996586,0.354469156,-0.3210585,3.439895311,-0.458471524,-1.126358127,2.631806652,-1.65084751,1
6595,28.16,31.42,29.49,29.74,30.65,68.75,69.13,77.93,69.67,74.71,-1.164884261,-2.959397887,-1.954861809,2.554164125,-0.295791551,0.371445609,1.990701895,13.05251877,-0.151775274,1.938429533,-0.070305525,-0.600743977,6.735904704,0.505035953,-0.859715611,-1.276875774,0.312186298,-2.646434603,0.276663967,1.495526553,1.990701895,0.652791883,-0.297067203,-1.492075272,-0.297067203,-2.382635749,-0.047646058,-1.651183596,2.125716943,-2.526621705,1
6603,28.51,29.91,28.73,30.58,30.78,67.51,67.37,70.55,78.05,77.76,-4.087217306,-4.461074447,-6.446935142,1.37567997,1.203742243,0.817567865,-11.86514881,10.77430377,-0.57697284,1.862187989,1.473069253,3.371438,2.959754588,-2.884154877,-0.73978823,3.447255491,3.412217996,3.371438,2.737372221,-2.65906949,-11.86514881,11.93849215,0.243690737,0.649469371,-3.153936736,-7.034269066,2.162280203,0.528515755,3.001705384,-3.566014488,1
6605,29.12,31.07,31.37,30.12,28.08,75.36,73.16,67.53,78.82,72.3,0.14015474,0.228876687,0.878204492,2.547025267,-0.179704128,-1.143764406,-4.530353945,-11.34382857,-0.844007425,0.123334647,-1.679005907,0.026946143,-7.203757181,0.719013933,0.853209902,0.805429494,2.395750685,0.026946143,-2.369851329,-1.097022271,6.307471934,6.252566996,2.427069148,-1.478084029,2.427069148,-1.809350794,2.630680244,0.408968352,-0.349839854,1.055635789,1
6608,30.71,29.24,31.47,31.72,31.55,71.01,69.72,73.26,75.17,75.5,-0.798164914,1.440472844,-0.930295525,-3.265795966,0.016480165,-0.506876265,1.08529355,12.78055969,-1.233549313,2.007399509,-0.844607126,-3.379887847,4.6187966,-0.655020346,-0.228405329,2.980933705,-0.926675303,-3.379887847,0.236224928,2.963233485,1.08529355,-2.664940794,-0.694859575,0.108746687,-0.694859575,-2.135405518,2.912160732,-2.117976908,4.023800029,-1.439701753,1
6614,28.41,29.71,31.93,29.63,31.09,71.66,78.17,67.43,74.7,69.52,-4.186401823,2.616920755,3.08191422,-1.835552645,0.199929846,-0.689500551,-5.215725971,4.192632845,6.00802712,-0.82639161,0.290898366,3.194902848,-2.385428217,2.534148938,6.313975277,6.572144667,0.475311659,3.194902848,1.756957238,0.917787574,-5.215725971,-16.80863439,-3.13678906,1.160509085,-3.13678906,-11.82790271,-3.271973532,-1.289317208,-2.556094825,-0.150577271,1
